category,item,itemLabel
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q5088112,Chaudhry Niaz Ali Khan
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q5446657,Fida Mohammad Khan
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q5644469,Hameed Nizami
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6080682,Ishtiaq Hussain Qureshi
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6122122,Jagan Nath Azad
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6150860,Janbaz Mirza
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6401040,Khawaja Muhammad Safdar
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6740075,Jalaludin Abdur Rahim
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6753540,Manzoor Ul Haq Siddiqi
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6777232,Muhammad Abdul Aleem Siddiqe
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6812078,Abdul Sattar Khan Niazi
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6932540,Muhammad Ismail Zabeeh
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6932566,Muhammad Karam Shah al-Azhari
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q6982758,Nawab Mohammad Ismail Khan
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q7197589,Pir Ilahi Bux
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q7516148,Zahid Hussain
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q7660302,Syed Amir-uddin Kedwaii
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q7933517,Viqar un Nisa Noon
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q8061927,Yusuf Ali Chowdhury
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q8061953,Yusuf Haroon
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q8062857,Z. A. Suleri
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q8168180,Mir Hazar Khan Khoso
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q12859668,Shahnawaz Khan Mamdot
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q15983510,M.M. Sharif
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q15998661,Abdul Rahim Dard
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q16006772,Mohammad Abdul Ghafoor Hazarvi
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q16007086,Maulana Ghulam Rasool Mehr
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q16878344,Zafar Ahmed Ansari
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q19668249,Ghulam Muhammad Khan Bhurgri
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q20987918,Mohammad Umer Naimi
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q21192234,Iftikhar Hussain Khan
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q23619097,Asif Panhwar
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q54859900,Abdul Wahid Adamjee
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q56599685,Fatima Sughra Begum
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q66472662,Zafar Ahmad al-Uthmani
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q84893442,Sharif al Mujahid
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q86006151,Ibrahim Mir Sialkoti
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q94625625,Pir Gohar
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q99878635,Hafiz Abdullah Ropadi
Category:Pakistan Movement activists,http://www.wikidata.org/entity/Q34935,Muhammad Rafiq Tarar
Category:Systems scientists,http://www.wikidata.org/entity/Q76501,Nicolai Hartmann
Category:Systems scientists,http://www.wikidata.org/entity/Q78688,Heinz von Foerster
Category:Systems scientists,http://www.wikidata.org/entity/Q84258,Fritjof Capra
Category:Systems scientists,http://www.wikidata.org/entity/Q84345,Ludwig von Bertalanffy
Category:Systems scientists,http://www.wikidata.org/entity/Q87357,Gerhard Chroust
Category:Systems scientists,http://www.wikidata.org/entity/Q89586,Christa Muth
Category:Systems scientists,http://www.wikidata.org/entity/Q91666,Diederich Hinrichsen
Category:Systems scientists,http://www.wikidata.org/entity/Q92469,Horst Rittel
Category:Systems scientists,http://www.wikidata.org/entity/Q92767,Lotfi Aliasker Zadeh
Category:Systems scientists,http://www.wikidata.org/entity/Q93781,Paul Watzlawick
Category:Systems scientists,http://www.wikidata.org/entity/Q94722,Fredmund Malik
Category:Systems scientists,http://www.wikidata.org/entity/Q189172,Andrey Korotayev
Category:Systems scientists,http://www.wikidata.org/entity/Q214321,Jan Christiaan Smuts
Category:Systems scientists,http://www.wikidata.org/entity/Q319816,Pitirim Sorokin
Category:Systems scientists,http://www.wikidata.org/entity/Q335142,Alexander Bogdanov
Category:Systems scientists,http://www.wikidata.org/entity/Q376452,Humberto Maturana
Category:Systems scientists,http://www.wikidata.org/entity/Q708853,Mario Bunge
Category:Systems scientists,http://www.wikidata.org/entity/Q716107,Béla H. Bánáthy
Category:Systems scientists,http://www.wikidata.org/entity/Q923582,Francisco Varela
Category:Systems scientists,http://www.wikidata.org/entity/Q968167,Alexander Chayanov
Category:Systems scientists,http://www.wikidata.org/entity/Q1587386,Hartmut Bossel
Category:Systems scientists,http://www.wikidata.org/entity/Q1745202,Klaus Henning
Category:Systems scientists,http://www.wikidata.org/entity/Q1848974,Fred Emery
Category:Systems scientists,http://www.wikidata.org/entity/Q1858557,Peter Whittle
Category:Systems scientists,http://www.wikidata.org/entity/Q2191455,Mihajlo D. Mesarovic
Category:Systems scientists,http://www.wikidata.org/entity/Q3403379,George Klir
Category:Systems scientists,http://www.wikidata.org/entity/Q3740334,Claus Emmeche
Category:Systems scientists,http://www.wikidata.org/entity/Q4027185,Ben Goertzel
Category:Systems scientists,http://www.wikidata.org/entity/Q4088038,Igor Blauberg
Category:Systems scientists,http://www.wikidata.org/entity/Q4217837,Aron Katsenelinboigen
Category:Systems scientists,http://www.wikidata.org/entity/Q4316487,Faina Mihajlovna Kirillova
Category:Systems scientists,http://www.wikidata.org/entity/Q4404776,Vadim Sadovsky
Category:Systems scientists,http://www.wikidata.org/entity/Q4466506,Valentin Turchin
Category:Systems scientists,http://www.wikidata.org/entity/Q4495137,Daria Khaltourina
Category:Systems scientists,http://www.wikidata.org/entity/Q4718599,Alexandros Christakis
Category:Systems scientists,http://www.wikidata.org/entity/Q4777826,Anupam Saraph
Category:Systems scientists,http://www.wikidata.org/entity/Q5041941,Carlos Cirne Lima
Category:Systems scientists,http://www.wikidata.org/entity/Q5277478,Dimitri Bertsekas
Category:Systems scientists,http://www.wikidata.org/entity/Q5349712,Einar Thorsrud
Category:Systems scientists,http://www.wikidata.org/entity/Q5379725,Enrique Herrscher
Category:Systems scientists,http://www.wikidata.org/entity/Q5550461,Gerd Sommerhoff
Category:Systems scientists,http://www.wikidata.org/entity/Q5649920,Hans Diedrich Henatsch
Category:Systems scientists,http://www.wikidata.org/entity/Q5714465,Henk G. Sol
Category:Systems scientists,http://www.wikidata.org/entity/Q5934286,Hugo O. Engelmann
Category:Systems scientists,http://www.wikidata.org/entity/Q5960769,Lennart Ljung
Category:Systems scientists,http://www.wikidata.org/entity/Q6105411,J. Donald R. de Raadt
Category:Systems scientists,http://www.wikidata.org/entity/Q6191062,Peter Stoica
Category:Systems scientists,http://www.wikidata.org/entity/Q6192237,Gu Jifa
Category:Systems scientists,http://www.wikidata.org/entity/Q6253272,John Pourdehnad
Category:Systems scientists,http://www.wikidata.org/entity/Q6419419,Kjell Samuelson
Category:Systems scientists,http://www.wikidata.org/entity/Q6438383,Kristo Ivanov
Category:Systems scientists,http://www.wikidata.org/entity/Q6451946,Kyoichi Kijima
Category:Systems scientists,http://www.wikidata.org/entity/Q6666591,Loet Leydesdorff
Category:Systems scientists,http://www.wikidata.org/entity/Q6748484,Manfred Clynes
Category:Systems scientists,http://www.wikidata.org/entity/Q6844376,Miguel A. Fernández Sanjuán
Category:Systems scientists,http://www.wikidata.org/entity/Q7176826,Peter Schwartze
Category:Systems scientists,http://www.wikidata.org/entity/Q7520215,Simona Poustilnik
Category:Systems scientists,http://www.wikidata.org/entity/Q7645768,Suresh P. Sethi
Category:Systems scientists,http://www.wikidata.org/entity/Q7903957,Uwe Windhorst
Category:Systems scientists,http://www.wikidata.org/entity/Q7983509,Werner Ulrich
Category:Systems scientists,http://www.wikidata.org/entity/Q8054969,Yong Pil Rhee
Category:Systems scientists,http://www.wikidata.org/entity/Q11105290,Paul Tseng
Category:Systems scientists,http://www.wikidata.org/entity/Q15126260,Thomas Martin (Tom) Baumgartner
Category:Systems scientists,http://www.wikidata.org/entity/Q15429334,Celso Grebogi
Category:Systems scientists,http://www.wikidata.org/entity/Q15441894,Gordon Foster
Category:Systems scientists,http://www.wikidata.org/entity/Q15459647,Hasan Özbekhan
Category:Systems scientists,http://www.wikidata.org/entity/Q16738989,Ying-Cheng Lai
Category:Systems scientists,http://www.wikidata.org/entity/Q18012455,Henry Quastler
Category:Systems scientists,http://www.wikidata.org/entity/Q20631273,Ray Ison
Category:Systems scientists,http://www.wikidata.org/entity/Q47499729,Maamar Bettayeb
Category:Systems scientists,http://www.wikidata.org/entity/Q61375941,Vadym Slyusar
Category:Systems scientists,http://www.wikidata.org/entity/Q61825174,Fang Fukang
Category:Systems scientists,http://www.wikidata.org/entity/Q64415919,Ebrahim Mamdani
Category:Systems scientists,http://www.wikidata.org/entity/Q65931991,Vladimir Varyukhin
Category:Systems scientists,http://www.wikidata.org/entity/Q108129064,Merrelyn Emery
Category:Systems scientists,http://www.wikidata.org/entity/Q57238,Niklas Luhmann
Category:Virtue ethics,http://www.wikidata.org/entity/Q317947,Crates of Thebes
Category:Virtue ethics,http://www.wikidata.org/entity/Q3778117,Gualdrada
Category:Virtue ethics,http://www.wikidata.org/entity/Q868,Aristotle
Category:Spectral music,http://www.wikidata.org/entity/Q299060,Ana-Maria Avram
Category:Spectral music,http://www.wikidata.org/entity/Q650551,Claude Vivier
Category:Spectral music,http://www.wikidata.org/entity/Q715379,James Tenney
Category:Spectral music,http://www.wikidata.org/entity/Q1058729,Hugues Dufourt
Category:Spectral music,http://www.wikidata.org/entity/Q1235832,Horațiu Rădulescu
Category:Spectral music,http://www.wikidata.org/entity/Q1371584,Iancu Dumitrescu
Category:Spectral music,http://www.wikidata.org/entity/Q6835192,Michael Waller
Category:Unsolved deaths,http://www.wikidata.org/entity/Q76365,Regiomontanus
Category:Unsolved deaths,http://www.wikidata.org/entity/Q78484,Rudolf Steiner
Category:Unsolved deaths,http://www.wikidata.org/entity/Q78887,Nora Gregor
Category:Unsolved deaths,http://www.wikidata.org/entity/Q108260,Pyotr Nikolayevich Wrangel
Category:Unsolved deaths,http://www.wikidata.org/entity/Q152850,Raoul Wallenberg
Category:Unsolved deaths,http://www.wikidata.org/entity/Q156502,Emil Hácha
Category:Unsolved deaths,http://www.wikidata.org/entity/Q167444,John Garang
Category:Unsolved deaths,http://www.wikidata.org/entity/Q180919,Natalie Wood
Category:Unsolved deaths,http://www.wikidata.org/entity/Q189512,Zeng Guofan
Category:Unsolved deaths,http://www.wikidata.org/entity/Q192133,Robert Johnson
Category:Unsolved deaths,http://www.wikidata.org/entity/Q210428,Elliott Smith
Category:Unsolved deaths,http://www.wikidata.org/entity/Q218435,Zviad Gamsakhurdia
Category:Unsolved deaths,http://www.wikidata.org/entity/Q219918,Samora Moisés Machel
Category:Unsolved deaths,http://www.wikidata.org/entity/Q231834,Agnès Sorel
Category:Unsolved deaths,http://www.wikidata.org/entity/Q232340,Edie Sedgwick
Category:Unsolved deaths,http://www.wikidata.org/entity/Q244689,Lal Bahadur Shastri
Category:Unsolved deaths,http://www.wikidata.org/entity/Q248893,Ananda Mahidol
Category:Unsolved deaths,http://www.wikidata.org/entity/Q261734,Amy Robsart
Category:Unsolved deaths,http://www.wikidata.org/entity/Q264121,Vladimir Cvijan
Category:Unsolved deaths,http://www.wikidata.org/entity/Q271146,Thelma Todd
Category:Unsolved deaths,http://www.wikidata.org/entity/Q273177,Dorothy Kilgallen
Category:Unsolved deaths,http://www.wikidata.org/entity/Q297040,Apollonius of Tyana
Category:Unsolved deaths,http://www.wikidata.org/entity/Q302446,Lolo Ferrari
Category:Unsolved deaths,http://www.wikidata.org/entity/Q311019,Boris Berezovsky
Category:Unsolved deaths,http://www.wikidata.org/entity/Q311604,George Mallory
Category:Unsolved deaths,http://www.wikidata.org/entity/Q314784,Ghazi of Iraq
Category:Unsolved deaths,http://www.wikidata.org/entity/Q315531,Jan Masaryk
Category:Unsolved deaths,http://www.wikidata.org/entity/Q316408,Abu Nidal
Category:Unsolved deaths,http://www.wikidata.org/entity/Q319162,Girl of the Uchter Moor
Category:Unsolved deaths,http://www.wikidata.org/entity/Q332055,Omar Torrijos
Category:Unsolved deaths,http://www.wikidata.org/entity/Q342537,George Reeves
Category:Unsolved deaths,http://www.wikidata.org/entity/Q346690,Barthélemy Boganda
Category:Unsolved deaths,http://www.wikidata.org/entity/Q356026,Muteesa II
Category:Unsolved deaths,http://www.wikidata.org/entity/Q364623,Mansour Rashid El-Kikhia
Category:Unsolved deaths,http://www.wikidata.org/entity/Q373385,Adrian Lamo
Category:Unsolved deaths,http://www.wikidata.org/entity/Q375709,Don Craig Wiley
Category:Unsolved deaths,http://www.wikidata.org/entity/Q378693,Gaetano Bresci
Category:Unsolved deaths,http://www.wikidata.org/entity/Q405352,Ailsa Mellon Bruce
Category:Unsolved deaths,http://www.wikidata.org/entity/Q430929,Olive Thomas
Category:Unsolved deaths,http://www.wikidata.org/entity/Q439094,Virginia Rappe
Category:Unsolved deaths,http://www.wikidata.org/entity/Q441764,Karen Silkwood
Category:Unsolved deaths,http://www.wikidata.org/entity/Q444125,Diana Barrymore
Category:Unsolved deaths,http://www.wikidata.org/entity/Q455750,Koelbjerg Woman
Category:Unsolved deaths,http://www.wikidata.org/entity/Q458835,Orgetorix
Category:Unsolved deaths,http://www.wikidata.org/entity/Q460294,Amcotts Moor Woman
Category:Unsolved deaths,http://www.wikidata.org/entity/Q463639,Ana Mendieta
Category:Unsolved deaths,http://www.wikidata.org/entity/Q489927,Windeby I
Category:Unsolved deaths,http://www.wikidata.org/entity/Q516435,The Younger Lady
Category:Unsolved deaths,http://www.wikidata.org/entity/Q551700,Kennewick Man
Category:Unsolved deaths,http://www.wikidata.org/entity/Q703091,Ivar Kreuger
Category:Unsolved deaths,http://www.wikidata.org/entity/Q705702,Samuel Liddell MacGregor Mathers
Category:Unsolved deaths,http://www.wikidata.org/entity/Q708682,Dimitris Liantinis
Category:Unsolved deaths,http://www.wikidata.org/entity/Q721256,Nigel Green
Category:Unsolved deaths,http://www.wikidata.org/entity/Q879069,Edward James Roye
Category:Unsolved deaths,http://www.wikidata.org/entity/Q1114075,Lipót Klug
Category:Unsolved deaths,http://www.wikidata.org/entity/Q1156619,Isdal Woman
