item,itemLabel
http://www.wikidata.org/entity/Q7145734,Patricia McKinsey Crittenden
http://www.wikidata.org/entity/Q7634097,Sue Gerhardt
http://www.wikidata.org/entity/Q51081186,Beatrice Beebe
http://www.wikidata.org/entity/Q92741,Alonzo Church
http://www.wikidata.org/entity/Q207534,Alfred Tarski
http://www.wikidata.org/entity/Q335148,Stephen Cole Kleene
http://www.wikidata.org/entity/Q351366,Emil Leon Post
http://www.wikidata.org/entity/Q453518,Rózsa Péter
http://www.wikidata.org/entity/Q3263754,Louise Hay
http://www.wikidata.org/entity/Q4759606,Andrzej Grzegorczyk
http://www.wikidata.org/entity/Q21825565,William Gasarch
http://www.wikidata.org/entity/Q7251,Alan Turing
http://www.wikidata.org/entity/Q61037,Wilhelm Ackermann
http://www.wikidata.org/entity/Q102851,Boethius
http://www.wikidata.org/entity/Q155467,Tōru Takemitsu
http://www.wikidata.org/entity/Q180727,John Cage
http://www.wikidata.org/entity/Q318365,Georgios Pachymeres
http://www.wikidata.org/entity/Q348408,Martianus Capella
http://www.wikidata.org/entity/Q362753,Nicholas Mercator
http://www.wikidata.org/entity/Q366711,Alois Hába
http://www.wikidata.org/entity/Q487472,Anatol Vieru
http://www.wikidata.org/entity/Q543984,Shohé Tanaka
http://www.wikidata.org/entity/Q594872,Francesco Azopardi
http://www.wikidata.org/entity/Q821186,Jerome of Moravia
http://www.wikidata.org/entity/Q875506,Giovanni Andrea Bontempi
http://www.wikidata.org/entity/Q969675,Joseph Solomon Delmedigo
http://www.wikidata.org/entity/Q1392417,Manuel Chrysaphes
http://www.wikidata.org/entity/Q1623370,Hoger
http://www.wikidata.org/entity/Q3086917,Vicente Lusitano
http://www.wikidata.org/entity/Q3816663,Chrisanthos of Madytos
http://www.wikidata.org/entity/Q6480523,Lalmani Misra
http://www.wikidata.org/entity/Q6849630,Mikhail Mishaqa
http://www.wikidata.org/entity/Q6893500,Mohammed ibn al-Tayyib
http://www.wikidata.org/entity/Q7926065,Victor Kofi Agawu
http://www.wikidata.org/entity/Q10319319,Livio Tragtenberg
http://www.wikidata.org/entity/Q12880655,Manuel Bryennios
http://www.wikidata.org/entity/Q13981299,Bernardo Kuczer
http://www.wikidata.org/entity/Q16018655,Willie Anku
http://www.wikidata.org/entity/Q19997790,Ángel Menchaca
http://www.wikidata.org/entity/Q21818063,James Murray Barbour
http://www.wikidata.org/entity/Q23010072,Joseph Yasser
http://www.wikidata.org/entity/Q24874255,Sumio Kobayashi
http://www.wikidata.org/entity/Q30323456,Roger Mathew Grant
http://www.wikidata.org/entity/Q38458819,Robert Gjerdingen
http://www.wikidata.org/entity/Q80647746,Giorgio Sanguinetti
http://www.wikidata.org/entity/Q90108973,Vasili Byros
http://www.wikidata.org/entity/Q98926791,Nicholas Baragwanath
http://www.wikidata.org/entity/Q6527,Jean-Jacques Rousseau
http://www.wikidata.org/entity/Q10261,Pythagoras
http://www.wikidata.org/entity/Q154770,Arnold Schoenberg
http://www.wikidata.org/entity/Q201359,George Perle
http://www.wikidata.org/entity/Q201494,Harry Partch
http://www.wikidata.org/entity/Q214322,Rudolph Reti
http://www.wikidata.org/entity/Q318518,Milton Babbitt
http://www.wikidata.org/entity/Q382748,Howard Hanson
http://www.wikidata.org/entity/Q434610,Henry Cowell
http://www.wikidata.org/entity/Q510906,Joseph Schillinger
http://www.wikidata.org/entity/Q535308,George Russell
http://www.wikidata.org/entity/Q544344,Marion Bauer
http://www.wikidata.org/entity/Q550632,Roger Sessions
http://www.wikidata.org/entity/Q593554,Anton Rovner
http://www.wikidata.org/entity/Q715379,James Tenney
http://www.wikidata.org/entity/Q1148068,Cynthia Folio
http://www.wikidata.org/entity/Q1528610,Allen Forte
http://www.wikidata.org/entity/Q1565424,John Rahn
http://www.wikidata.org/entity/Q3018295,David Lewin
http://www.wikidata.org/entity/Q3990647,Robert Morris
http://www.wikidata.org/entity/Q4681904,Adele T. Katz
http://www.wikidata.org/entity/Q4888310,Benjamin Boretz
http://www.wikidata.org/entity/Q4888369,Benjamin C. S. Boyle
http://www.wikidata.org/entity/Q5040772,Carl Schachter
http://www.wikidata.org/entity/Q5075894,Charles Burkhart
http://www.wikidata.org/entity/Q5217438,Daniel Harrison
http://www.wikidata.org/entity/Q5230962,David B. Doty
http://www.wikidata.org/entity/Q5232199,David Carson Berry
http://www.wikidata.org/entity/Q5248191,Deborah Burton
http://www.wikidata.org/entity/Q5285622,Dmitri Tymoczko
http://www.wikidata.org/entity/Q5341533,Edward Aldwell
http://www.wikidata.org/entity/Q5345526,Edward T. Cone
http://www.wikidata.org/entity/Q5396003,Erv Wilson
http://www.wikidata.org/entity/Q5442327,Felix Salzer
http://www.wikidata.org/entity/Q5495769,Fred Lerdahl
http://www.wikidata.org/entity/Q5662057,Harold Powers
http://www.wikidata.org/entity/Q5698991,Heidi Von Gunden
http://www.wikidata.org/entity/Q6524601,Leon Dallin
http://www.wikidata.org/entity/Q7150516,Paul Erlich
http://www.wikidata.org/entity/Q7154421,Paul Wilson
http://www.wikidata.org/entity/Q7324823,Richard Cohn
http://www.wikidata.org/entity/Q7343013,Robert Cogan
http://www.wikidata.org/entity/Q7360180,Roland C. Jordan
http://www.wikidata.org/entity/Q7660655,Sylvan Kalib
http://www.wikidata.org/entity/Q7788903,Thomas DeLio
http://www.wikidata.org/entity/Q8003500,Willard Warch
http://www.wikidata.org/entity/Q8006531,William Caplin
http://www.wikidata.org/entity/Q13575360,Edgar Warren Williams
http://www.wikidata.org/entity/Q16016382,Cardon V. Burnham
http://www.wikidata.org/entity/Q16210942,Walter Everett
http://www.wikidata.org/entity/Q17306040,James K. Randall
http://www.wikidata.org/entity/Q18098735,Patricia Carpenter
http://www.wikidata.org/entity/Q18738915,Calvin Edouard Ward
http://www.wikidata.org/entity/Q25350927,Wallace Berry
http://www.wikidata.org/entity/Q27983591,Ian Brennan
http://www.wikidata.org/entity/Q40072537,Ernst Oster
http://www.wikidata.org/entity/Q65486239,Amelia Ishmael
http://www.wikidata.org/entity/Q68366709,Stefan Kostka
http://www.wikidata.org/entity/Q97578591,Roland Wiggins
http://www.wikidata.org/entity/Q104161787,Philip Ewell
http://www.wikidata.org/entity/Q104813304,Jerome Kohl
http://www.wikidata.org/entity/Q93227,Nikolai Rimsky-Korsakov
http://www.wikidata.org/entity/Q325032,Boris Asafyev
http://www.wikidata.org/entity/Q335006,Sergei Ivanovich Taneyev
http://www.wikidata.org/entity/Q510779,Yuri Kholopov
http://www.wikidata.org/entity/Q1389722,Nikolay Diletsky
http://www.wikidata.org/entity/Q1594567,Nikolai Roslavets
http://www.wikidata.org/entity/Q1974734,Aleksandr Sokolov
http://www.wikidata.org/entity/Q2272938,Sergei Protopopov
http://www.wikidata.org/entity/Q2471676,Boleslav Yavorsky
http://www.wikidata.org/entity/Q4214279,Marina Karaseva
http://www.wikidata.org/entity/Q4338440,Alexander Ossovsky
http://www.wikidata.org/entity/Q108555,Giuseppe Tartini
http://www.wikidata.org/entity/Q192365,Cassiodorus
http://www.wikidata.org/entity/Q215308,Giulio Caccini
http://www.wikidata.org/entity/Q283651,Giovanni Battista Martini
http://www.wikidata.org/entity/Q311625,Francesco Geminiani
http://www.wikidata.org/entity/Q313765,Vincenzo Galilei
http://www.wikidata.org/entity/Q347804,Adriano Banchieri
http://www.wikidata.org/entity/Q354023,Girolamo Dalla Casa
http://www.wikidata.org/entity/Q365805,Gioseffo Zarlino
http://www.wikidata.org/entity/Q395563,Agostino Agazzari
http://www.wikidata.org/entity/Q434726,Stanislao Mattei
http://www.wikidata.org/entity/Q446955,Francesco Gasparini
http://www.wikidata.org/entity/Q451647,Giambattista Benedetti
http://www.wikidata.org/entity/Q535629,Angelo Berardi
http://www.wikidata.org/entity/Q555930,Lodovico Grossi da Viadana
http://www.wikidata.org/entity/Q578134,Antimo Liberati
http://www.wikidata.org/entity/Q653171,Pietro Aron
http://www.wikidata.org/entity/Q671057,Pier Francesco Tosi
http://www.wikidata.org/entity/Q725724,Giovanni Artusi
http://www.wikidata.org/entity/Q925697,Girolamo Mei
http://www.wikidata.org/entity/Q928954,Vincenzo Manfredini
http://www.wikidata.org/entity/Q944773,Nicola Vicentino
http://www.wikidata.org/entity/Q950256,Franchinus Gaffurius
http://www.wikidata.org/entity/Q956348,Domenico Corri
http://www.wikidata.org/entity/Q957648,Giovanni Maria Bononcini
http://www.wikidata.org/entity/Q1344586,Lodovico Zacconi
http://www.wikidata.org/entity/Q1345131,Pietro Cerone
http://www.wikidata.org/entity/Q1357654,Marco Scacchi
http://www.wikidata.org/entity/Q1395790,Francesco Antonio Vallotti
http://www.wikidata.org/entity/Q1670362,Paolo Serrao
http://www.wikidata.org/entity/Q1703008,Luigi Antonio Sabbatini
http://www.wikidata.org/entity/Q1816986,Lemme Rossi
http://www.wikidata.org/entity/Q1893498,Marchetto da Padova
http://www.wikidata.org/entity/Q2113216,Prosdocimus de Beldemandis
http://www.wikidata.org/entity/Q2265181,Philippus de Caserta
http://www.wikidata.org/entity/Q2286665,Silvestro Ganassi dal Fontego
http://www.wikidata.org/entity/Q2739207,Giovanni Battista Doni
http://www.wikidata.org/entity/Q2857523,Antonio il Verso
http://www.wikidata.org/entity/Q3480834,Severo Bonini
http://www.wikidata.org/entity/Q3839582,Luigi Dentice
http://www.wikidata.org/entity/Q4002958,Ugolino of Forlì
http://www.wikidata.org/entity/Q4095200,Ercole Bottrigari
http://www.wikidata.org/entity/Q5041436,Carlo Abbate
http://www.wikidata.org/entity/Q5518314,Galeazzo Sabbatini
http://www.wikidata.org/entity/Q5638109,Giovanni Camillo Maffei
http://www.wikidata.org/entity/Q7193022,Pietro Pontio
http://www.wikidata.org/entity/Q27999329,Teofilo Macchetti
http://www.wikidata.org/entity/Q69590744,Antonio Lorenzoni
http://www.wikidata.org/entity/Q20721,Luigi Cherubini
http://www.wikidata.org/entity/Q334302,Airey Neave
http://www.wikidata.org/entity/Q1346239,Gary Webb
http://www.wikidata.org/entity/Q3506851,Sydney warburg
http://www.wikidata.org/entity/Q65902,Willi Münzenberg
http://www.wikidata.org/entity/Q84642,Geli Raubal
http://www.wikidata.org/entity/Q92627,Gary Kildall
http://www.wikidata.org/entity/Q95744,Wolfgang Grams
http://www.wikidata.org/entity/Q204943,Brian Jones
http://www.wikidata.org/entity/Q244689,Lal Bahadur Shastri
http://www.wikidata.org/entity/Q264121,Vladimir Cvijan
http://www.wikidata.org/entity/Q295919,Sam Cooke
http://www.wikidata.org/entity/Q299983,Andy Kaufman
http://www.wikidata.org/entity/Q312865,Matthias Sindelar
http://www.wikidata.org/entity/Q322553,Abner Zwillman
http://www.wikidata.org/entity/Q325611,Homi Jehangir Bhabha
http://www.wikidata.org/entity/Q342537,George Reeves
http://www.wikidata.org/entity/Q433548,"Marie I de Coucy, Countess of Soissons"
http://www.wikidata.org/entity/Q441764,Karen Silkwood
http://www.wikidata.org/entity/Q482827,William Colby
http://www.wikidata.org/entity/Q522900,Donald Mackay
http://www.wikidata.org/entity/Q523440,Lutz Eigendorf
http://www.wikidata.org/entity/Q701515,Rakhat Aliyev
http://www.wikidata.org/entity/Q704005,Marek Hłasko
http://www.wikidata.org/entity/Q713552,Frank Olson
http://www.wikidata.org/entity/Q888539,Bobby Fuller
http://www.wikidata.org/entity/Q924883,Walter Krivitsky
http://www.wikidata.org/entity/Q942822,Thomas H. Ince
http://www.wikidata.org/entity/Q1266428,Branko Miljković
http://www.wikidata.org/entity/Q1289393,Dragan Malešević Tapi
http://www.wikidata.org/entity/Q2084848,Viacheslav Chornovil
http://www.wikidata.org/entity/Q2835560,Eugenio Berríos
http://www.wikidata.org/entity/Q3303255,Rahman Morina
http://www.wikidata.org/entity/Q5571446,Death of Gloria Ramirez
http://www.wikidata.org/entity/Q5732798,Herb Abrams
http://www.wikidata.org/entity/Q6301567,Juanita Nielsen
http://www.wikidata.org/entity/Q8248571,Blagoje Parović
http://www.wikidata.org/entity/Q13646786,Margaret Drummond
http://www.wikidata.org/entity/Q14702636,Slobodan Penezić
http://www.wikidata.org/entity/Q15524777,Hilda Murrell
http://www.wikidata.org/entity/Q26243403,Alfredo Bowman
http://www.wikidata.org/entity/Q41544216,Radomir Radović
http://www.wikidata.org/entity/Q42786603,Raudha Athif
http://www.wikidata.org/entity/Q475,Eduardo Frei Montalva
http://www.wikidata.org/entity/Q2153,Subhas Chandra Bose
http://www.wikidata.org/entity/Q16397,Bruce Lee
http://www.wikidata.org/entity/Q29830,Vukašin Šoškoćanin
http://www.wikidata.org/entity/Q34189,Pablo Neruda
http://www.wikidata.org/entity/Q44301,Jim Morrison
http://www.wikidata.org/entity/Q62339,Tron
http://www.wikidata.org/entity/Q205739,Alan Moore
http://www.wikidata.org/entity/Q296047,Sam Harris
http://www.wikidata.org/entity/Q512294,Gerald Posner
http://www.wikidata.org/entity/Q956164,Cass Sunstein
http://www.wikidata.org/entity/Q1234195,Michael Barkun
http://www.wikidata.org/entity/Q1389124,Joe Nickell
http://www.wikidata.org/entity/Q1677403,Vincent Bugliosi
http://www.wikidata.org/entity/Q2701388,Phil Plait
http://www.wikidata.org/entity/Q3362501,David Aaronovitch
http://www.wikidata.org/entity/Q6224545,John C. McAdams
http://www.wikidata.org/entity/Q15428910,Nidhal Guessoum
http://www.wikidata.org/entity/Q15456187,Chip Berlet
http://www.wikidata.org/entity/Q16091712,Hugh Aynesworth
http://www.wikidata.org/entity/Q57164167,Mick West
http://www.wikidata.org/entity/Q489,Bill Maher
http://www.wikidata.org/entity/Q44461,Richard Dawkins
http://www.wikidata.org/entity/Q4965404,Brian Street
http://www.wikidata.org/entity/Q4604,Confucius
http://www.wikidata.org/entity/Q91668,Rudolf Wille
http://www.wikidata.org/entity/Q329846,Øystein Ore
http://www.wikidata.org/entity/Q463307,Bjarni Jónsson
http://www.wikidata.org/entity/Q538846,Garrett Birkhoff
http://www.wikidata.org/entity/Q548080,Thoralf Skolem
http://www.wikidata.org/entity/Q761863,Alfred Horn
http://www.wikidata.org/entity/Q2156904,Robert P. Dilworth
http://www.wikidata.org/entity/Q3710481,Henry Wallman
http://www.wikidata.org/entity/Q6097339,Ivan Rival
http://www.wikidata.org/entity/Q6253889,John R. Isbell
http://www.wikidata.org/entity/Q6270714,Jon Folkman
http://www.wikidata.org/entity/Q7326787,Richard J. Wood
http://www.wikidata.org/entity/Q10644153,Morgan Ward
http://www.wikidata.org/entity/Q17180849,Hilary Priestley
http://www.wikidata.org/entity/Q18631954,Philip M. Whitman
http://www.wikidata.org/entity/Q17455,John von Neumann
http://www.wikidata.org/entity/Q49823,Dana Scott
http://www.wikidata.org/entity/Q67802,Werner Hamacher
http://www.wikidata.org/entity/Q86599,Martin A. Hainz
http://www.wikidata.org/entity/Q96263,Anselm Haverkamp
http://www.wikidata.org/entity/Q353754,Paul de Man
http://www.wikidata.org/entity/Q450663,Avital Ronell
http://www.wikidata.org/entity/Q503017,Jean-Luc Nancy
http://www.wikidata.org/entity/Q822727,Bernard Stiegler
http://www.wikidata.org/entity/Q1333153,Philippe Lacoue-Labarthe
http://www.wikidata.org/entity/Q1462590,Friedrich Ulfers
http://www.wikidata.org/entity/Q1483332,Geoffrey Bennington
http://www.wikidata.org/entity/Q1617662,Alexander García Düttmann
http://www.wikidata.org/entity/Q1701672,John Sallis
http://www.wikidata.org/entity/Q1824930,Geoffrey Hartman
http://www.wikidata.org/entity/Q2947652,Drucilla Cornell
http://www.wikidata.org/entity/Q3158845,Jacques Ehrmann
http://www.wikidata.org/entity/Q3181313,John D. Caputo
http://www.wikidata.org/entity/Q4132725,J. Hillis Miller
http://www.wikidata.org/entity/Q4165262,Mohammed Chaouki Zine
http://www.wikidata.org/entity/Q4859030,Barbara Johnson
http://www.wikidata.org/entity/Q5112963,Christopher Norris
http://www.wikidata.org/entity/Q6525487,Leonard Lawlor
http://www.wikidata.org/entity/Q6766958,Mark C. Taylor
http://www.wikidata.org/entity/Q7155179,Paulo Cesar Duque-Estrada
http://www.wikidata.org/entity/Q7347279,Robert Magliola
http://www.wikidata.org/entity/Q7518850,Simon Glendinning
http://www.wikidata.org/entity/Q15434869,Niall Lucy
http://www.wikidata.org/entity/Q16221045,Michael Marder
http://www.wikidata.org/entity/Q47482844,Alejandro Vallega
http://www.wikidata.org/entity/Q67222730,Divya Dwivedi
http://www.wikidata.org/entity/Q69665098,Shaj Mohan
http://www.wikidata.org/entity/Q15304753,Ferdinando Gliozzi
http://www.wikidata.org/entity/Q15455400,Ryan Rohm
http://www.wikidata.org/entity/Q201145,Miguel Ángel Virasoro
http://www.wikidata.org/entity/Q349121,Petr Hořava
http://www.wikidata.org/entity/Q560811,Juan Martín Maldacena
http://www.wikidata.org/entity/Q578084,Dimitri Nanopoulos
http://www.wikidata.org/entity/Q916911,Holger Bech Nielsen
http://www.wikidata.org/entity/Q1386754,Neil Turok
http://www.wikidata.org/entity/Q2169476,Willy Fischler
http://www.wikidata.org/entity/Q2680135,Luboš Motl
http://www.wikidata.org/entity/Q3652283,Georgi Dvali
http://www.wikidata.org/entity/Q4778453,Anzhong Wang
http://www.wikidata.org/entity/Q5018533,Đàm Thanh Sơn
http://www.wikidata.org/entity/Q5439125,Fayyazuddin
http://www.wikidata.org/entity/Q5638313,Hafeez Hoorani
http://www.wikidata.org/entity/Q5902878,Horațiu Năstase
http://www.wikidata.org/entity/Q7293943,Raphael Bousso
http://www.wikidata.org/entity/Q7878891,Ulf Lindström
http://www.wikidata.org/entity/Q11749511,Krzysztof Meissner
http://www.wikidata.org/entity/Q16499829,Martin Roček
http://www.wikidata.org/entity/Q17986856,Augusto Sagnotti
http://www.wikidata.org/entity/Q18686102,Thomas Faulkner
http://www.wikidata.org/entity/Q21823259,Doron Gepner
http://www.wikidata.org/entity/Q23749629,Claus Montonen
http://www.wikidata.org/entity/Q24088955,Samson Shatashvili
http://www.wikidata.org/entity/Q42207726,A. W. Peet
http://www.wikidata.org/entity/Q51021052,Jonathan kabamba
http://www.wikidata.org/entity/Q87266189,Leopoldo A Pando Zayas
http://www.wikidata.org/entity/Q105615058,Matthias Gaberdiel
